id_from;id_to;travel_time
13628;13649;6.2
13628;13645;10.2
13628;13629;2.8
13629;13626;7.5
13629;13630;14.8
13629;13628;2.8
13630;13629;14.8
13630;13632;14.0
13630;13633;2.7
13631;12810;11.9
13631;13633;14.0
13631;13632;2.7
13632;13630;14.0
13632;13631;2.7
13632;12810;13.8
13633;13631;14.0
13633;13628;14.7
13633;13630;2.7
13633;13637;4.7
13634;13635;10.7
13634;13637;2.7
13634;12809;24.8
13635;13634;10.7
13635;13646;14.4
13635;12808;23.7
13635;12838;13.6
13636;13646;15.7
13636;13643;14.2
13636;13642;6.4
13637;13634;2.7
13637;13633;4.7
13637;13645;15.0
13638;13641;8.7
13638;13650;3.8
13638;13639;13.2
13639;13638;13.2
13639;13627;8.7
13639;13653;10.0
13640;13650;25.6
13640;3321;5.6
13641;13638;8.7
13641;13645;19.5
13641;13642;8.3
13641;13627;15.8
13642;13636;6.4
13642;13641;8.3
13642;13644;17.7
13643;13636;14.2
13643;13640;4.4
13643;12847;11.1
13644;13642;17.7
13644;13646;6.6
13644;13645;7.7
13645;13641;19.5
13645;13637;15.0
13645;13644;7.7
13645;13628;10.2
13646;13636;15.7
13646;13635;14.4
13646;13644;6.6
13646;13647;14.1
13647;13643;7.0
13647;12837;16.5
13647;13646;14.1
13648;13649;15.2
13649;13628;6.2
13649;13627;18.6
13649;13648;15.2
13650;13640;25.6
13650;13638;3.8
13650;13651;9.4
13651;13650;9.4
13651;13663;10.2
13651;13653;14.5
13652;13663;7.3
13652;3321;7.9
13652;13659;13.8
13653;13654;7.1
13653;13651;14.5
13653;13639;10.0
13654;13653;7.1
13654;65407;7.1
13654;13662;22.0
13655;54594;5.4
13656;13229;12.5
13656;3322;20.8
13656;13657;9.1
13657;65405;3.0
13657;13656;9.1
13657;66175;2.1
13658;13659;6.9
13658;66175;3.8
13658;65408;12.6
13659;13652;13.8
13659;13658;6.9
13659;13661;7.1
13660;3322;5.0
13660;65405;5.7
13661;65409;6.3
13661;13659;7.1
13661;13662;6.6
13662;13663;7.1
13662;13661;6.6
13662;13654;22.0
13663;13651;10.2
13663;13652;7.3
13663;13662;7.1
13664;13665;14.7
13665;13601;3.6
13665;65403;11.7
13665;13664;14.7
13666;13599;10.0
13666;13601;36.5
13666;13667;5.4
13667;13668;11.6
13667;13666;5.4
13667;13670;11.0
13668;65403;14.6
13668;13667;11.6
13668;13669;6.1
13669;13668;6.1
13670;13671;3.9
13670;13599;8.6
13670;13667;11.0
13671;13672;8.1
13671;13670;3.9
13671;13674;7.0
13672;13671;8.1
13672;13676;7.3
13672;13673;14.4
13673;13677;5.1
13673;13679;11.7
13673;13672;14.4
13674;13671;7.0
13675;13676;6.9
13676;13672;7.3
13676;13675;6.9
13676;13677;10.9
13677;57944;1.8
13677;13673;5.1
13677;13676;10.9
13678;13681;4.4
13678;13679;3.8
13678;13680;10.9
13679;13673;11.7
13679;13544;6.8
13679;13678;3.8
13680;13681;18.2
13680;13682;8.2
13680;13678;10.9
13681;13678;4.4
13681;13683;17.1
13681;13680;18.2
13682;13686;12.8
13682;13685;7.2
13682;13680;8.2
13683;13685;8.4
13683;13684;19.3
13683;13681;17.1
13684;13600;2.6
13684;13599;3.7
13684;13683;19.3
13685;13683;8.4
13685;13682;7.2
13685;13686;10.6
13686;13600;11.4
13686;13682;12.8
13686;13685;10.6
13687;13404;6.5
13687;13689;24.4
13687;13231;5.9
13688;13689;7.1
13688;13231;25.0
13688;13541;7.8
13689;13687;24.4
13689;13544;5.6
13689;13688;7.1
13690;13703;9.5
13690;13691;5.7
13690;13239;15.6
13691;65294;5.6
13691;13702;13.1
13691;13690;5.7
13692;13237;11.0
13692;65294;0.5
13692;13698;4.9
13693;57936;4.5
13693;57935;3.9
13693;13235;9.1
13694;13697;4.3
13694;13435;5.1
13694;13695;17.5
13695;13694;17.5
13695;13436;2.6
13695;14514;1.2
13696;13697;13.8
13696;13436;1.3
13696;13700;4.0
13697;13699;4.7
13697;13694;4.3
13697;13698;4.1
13697;13696;13.8
13698;13697;4.1
13698;65325;16.6
13698;13692;4.9
13699;13438;8.7
13699;13697;4.7
13699;13700;9.8
13700;13699;9.8
13700;13437;1.9
13700;13696;4.0
13701;13702;4.4
13701;13439;4.7
13701;65294;16.9
13702;13701;4.4
13702;13703;4.5
13702;13691;13.1
13703;13702;4.5
13703;13239;12.4
13703;13690;9.5
13704;13711;15.5
13704;13284;6.2
13704;13283;2.8
13705;13706;24.5
13705;57937;6.0
13705;13708;3.0
13705;13284;3.5
13706;13235;5.9
13706;13707;5.4
13706;13705;24.5
13707;13706;5.4
13707;13710;5.5
13707;13708;26.3
13708;13707;26.3
13708;14506;1.8
13708;13705;3.0
13709;13710;27.5
13709;14502;3.7
13709;14506;1.7
13710;13707;5.5
13710;13237;6.0
13710;13709;27.5
13711;57936;5.4
13711;13704;15.5
13711;13716;1.8
13712;13718;5.8
13712;13720;4.1
13712;57941;4.3
13712;13733;4.7
13713;57941;4.8
13713;13234;40.1
13713;57935;14.8
13714;57940;1.4
13714;13716;6.5
13714;13715;1.3
13715;13714;1.3
13716;57939;5.9
13716;13711;1.8
13716;13714;6.5
13717;57940;5.3
13717;57941;6.0
13717;13718;4.4
13718;13712;5.8
13718;57939;5.4
13718;13719;4.1
13718;13717;4.4
13719;13721;3.7
13719;13718;4.1
13719;13720;5.8
13720;13727;2.7
13720;13712;4.1
13720;13719;5.8
13721;13719;3.7
13721;13722;5.9
13721;13723;9.9
13722;13723;3.8
13722;13727;1.1
13722;13721;5.9
13723;13724;3.5
13723;13722;3.8
13723;13725;6.7
13723;13721;9.9
13724;13282;4.5
13724;13723;3.5
13724;13725;10.2
13725;13726;2.1
13725;13723;6.7
13725;13724;10.2
13726;13725;2.1
13726;13736;0.9
13726;13738;2.2
13727;13722;1.1
13727;13720;2.7
13727;13732;2.4
13728;13280;1.9
13729;13741;9.0
13730;13280;4.1
13730;13736;3.2
13730;60238;17.2
13731;13737;9.5
13731;13735;3.0
13731;13733;12.2
13732;13738;2.8
13732;13727;2.4
13732;13733;6.8
13733;13732;6.8
13733;13737;2.8
13733;13712;4.7
13733;13731;12.2
13734;13737;3.1
13734;13736;7.0
13734;13735;9.7
13735;13734;9.7
13735;13731;3.0
13735;60238;3.6
13736;13730;3.2
13736;13726;0.9
13736;13734;7.0
13737;13734;3.1
13737;13733;2.8
13737;13738;7.0
13737;13731;9.5
13738;13726;2.2
13738;13732;2.8
13738;13737;7.0
13739;60238;7.1
13740;13741;10.1
13740;13764;21.5
13740;13742;9.0
13741;13740;10.1
13741;13748;17.0
13741;13729;9.0
13742;13747;23.5
13742;13743;8.2
13742;13740;9.0
13743;13296;10.5
13743;13745;25.3
13743;13742;8.2
13744;13747;1.6
13744;13748;1.7
13744;13746;9.0
13744;13745;8.3
13745;13743;25.3
13745;13297;11.0
13745;13744;8.3
13746;13744;9.0
13746;13285;1.3
13746;14485;3.6
13747;13742;23.5
13747;13744;1.6
13747;13748;1.5
13748;13744;1.7
13748;13741;17.0
13748;13285;9.0
13748;13747;1.5
13749;13750;5.1
13750;13749;5.1
13750;13763;6.8
13750;13751;11.3
13751;65374;1.2
13751;13750;11.3
13751;13295;7.6
13752;13753;7.3
13752;13756;4.0
13752;65374;5.7
13753;13752;7.3
13753;13755;12.5
13753;13754;10.9
13754;66070;2.8
13754;13753;10.9
13754;13768;13.5
13755;13295;5.9
13755;13768;6.5
13755;13753;12.5
13756;13752;4.0
13757;65374;8.2
13757;13759;19.7
13757;13763;4.9
13758;13759;6.4
13759;13760;6.9
13759;13757;19.7
13759;13758;6.4
13760;66070;1.0
13760;13759;6.9
13760;13767;23.9
13761;13768;4.4
13761;13243;0.8
13761;66070;15.0
13762;13763;17.7
13763;13750;6.8
13763;13762;17.7
13763;13757;4.9
13764;13279;7.2
13764;13740;21.5
13764;57947;19.2
13765;13234;13.4
13765;13767;11.7
13765;13766;28.4
13766;13765;28.4
13766;57947;8.5
13766;13767;20.5
13767;13760;23.9
13767;13765;11.7
13767;13766;20.5
13768;13755;6.5
13768;13761;4.4
13768;13777;8.7
13768;13754;13.5
13769;13297;8.5
13769;13296;7.0
13769;13781;6.5
13770;13771;8.3
13770;13779;9.1
13770;57949;6.6
13770;13786;7.5
13771;14475;1.5
13771;13770;8.3
13771;57950;3.6
13772;13784;7.3
13772;59222;6.0
13772;13300;11.9
13773;57949;1.8
13773;13778;9.2
13773;13774;16.5
13774;13775;8.8
13774;13777;8.7
13774;13776;8.3
13774;13773;16.5
13775;13243;11.7
13775;13774;8.8
13776;13245;5.4
13776;13774;8.3
13776;57950;10.0
13777;13768;8.7
13777;13774;8.7
13777;13778;19.4
13778;13779;10.5
13778;13777;19.4
13778;13773;9.2
13778;13780;10.4
13779;13770;9.1
13779;13781;4.5
13779;13778;10.5
13780;13296;1.8
13780;13778;10.4
13780;13295;3.2
13781;13779;4.5
13781;13769;6.5
13781;13785;7.5
13782;13785;6.3
13782;13784;9.1
13782;13783;10.3
13783;13298;4.0
13783;13297;1.7
13783;13782;10.3
13784;13786;5.9
13784;13772;7.3
13784;13782;9.1
13785;13782;6.3
13785;13781;7.5
13785;13786;11.1
13786;13770;7.5
13786;13784;5.9
13786;13785;11.1
13787;13789;6.9
13787;13788;14.0
13787;13801;9.1
13788;13301;3.3
13788;57951;5.2
13788;13787;14.0
13789;13787;6.9
13789;13800;8.1
13789;13286;8.8
13790;13800;6.0
13790;13795;2.8
13790;13791;12.1
13791;13790;12.1
13791;13798;6.8
13791;13797;8.8
13792;13794;5.0
13792;13793;3.8
13792;57951;23.0
13793;13792;3.8
13794;13792;5.0
13794;13795;4.2
13794;13801;8.0
13795;13794;4.2
13795;13790;2.8
13795;13796;8.4
13796;59223;4.0
13796;13795;8.4
13796;59222;13.8
13797;13791;8.8
13798;59223;5.7
13798;13288;1.3
13798;13791;6.8
13799;13800;5.2
13800;13790;6.0
13800;13789;8.1
13800;13801;7.0
13800;13799;5.2
13801;13794;8.0
13801;13800;7.0
13801;13787;9.1
13802;13967;3.8
13802;13378;8.5
13802;48698;2.0
13803;13810;2.7
13803;11616;8.0
13803;11612;3.7
13804;13821;29.7
13804;13969;4.1
13804;13972;16.9
13804;13805;5.1
13805;13822;29.4
13805;13973;18.0
13805;13823;5.1
13805;13804;5.1
13806;13807;1.6
13806;65308;2.7
13806;65309;2.8
13807;13806;1.6
13807;65289;3.6
13807;65290;3.3
13808;65288;6.8
13808;13816;25.4
13808;13872;5.3
13808;65289;8.5
13809;13886;5.0
13809;13885;33.5
13809;13860;5.2
13809;42688;8.5
13810;13803;2.7
13810;13875;1.6
13810;57971;19.7
13811;13875;7.9
13811;14276;5.6
13812;13877;2.3
13812;13879;1.8
13813;11612;2.4
13813;13812;3.6
13814;11611;5.2
13814;11610;7.7
13814;11606;9.4
13815;13857;13.6
13815;13851;7.0
13815;13858;5.1
13816;13808;25.4
13816;13839;12.4
13816;13873;5.2
13816;11625;21.4
13817;13827;7.5
13817;65647;1.7
13817;13818;1.6
13817;13831;5.8
13818;65647;2.0
13818;13312;2.7
13818;13817;1.6
13819;13825;7.6
13819;13375;2.4
13819;11626;2.5
13820;13969;2.5
13820;13377;16.0
13820;48696;2.5
13821;13804;29.7
13821;13849;1.4
13821;13822;5.4
13822;13805;29.4
13822;48609;2.3
13822;13312;1.9
13822;13821;5.4
13823;13842;16.7
13823;13974;18.9
13823;13975;5.7
13823;13805;5.1
13824;13842;8.5
13824;13312;4.6
13825;13826;12.2
13825;13818;13.2
13826;13828;6.0
13826;13827;7.7
13826;13825;12.2
13827;13826;7.7
13827;13828;5.4
13827;13817;7.5
13828;13826;6.0
13828;13829;9.1
13828;13827;5.4
13829;13828;9.1
13829;13830;4.5
13829;11626;14.3
13830;13831;21.9
13830;13829;4.5
13830;13832;5.1
13831;13830;21.9
13831;13817;5.8
13831;13833;6.6
13832;13833;22.2
13832;13835;3.9
13832;13830;5.1
13833;13834;14.9
13833;13832;22.2
13833;13831;6.6
13833;13836;4.9
13834;13833;14.9
13834;13837;6.4
13835;13836;22.1
13835;13832;3.9
13835;13838;4.0
13836;13837;20.8
13836;13835;22.1
13836;13833;4.9
13836;13839;4.9
13837;13836;20.8
13837;65284;4.4
13838;13839;21.9
13838;13835;4.0
13838;11625;9.8
13839;13838;21.9
13839;13836;4.9
13839;13816;12.4
13839;65284;25.8
13840;13841;2.4
13840;13880;2.6
13840;13881;3.3
13841;13840;2.4
13841;13806;17.2
13842;13823;16.7
13842;13824;8.5
13842;13843;24.0
13843;13985;4.2
13843;13979;1.4
13843;13842;24.0
13844;60329;1.6
13844;13991;3.7
13845;13844;4.5
13845;65587;1.6
13846;65292;0.8
13846;13993;15.1
13846;65587;2.1
13847;13884;2.3
13848;13373;1.8
13848;13849;10.4
13848;13311;6.5
13849;13848;10.4
13849;13821;1.4
13849;13311;5.4
13850;42689;7.8
13850;13888;2.9
13850;13886;2.7
13851;13815;7.0
13851;42689;6.9
13851;13853;11.6
13852;13857;7.6
13852;11623;1.9
13852;13856;6.3
13853;13851;11.6
13853;13854;7.1
13853;42688;6.9
13854;13853;7.1
13854;13861;5.2
13854;13858;2.8
13854;13855;13.3
13855;13856;7.9
13855;13859;3.8
13855;13854;13.3
13856;13862;4.1
13856;13855;7.9
13856;13852;6.3
13857;13852;7.6
13857;13815;13.6
13857;13859;7.8
13858;13854;2.8
13858;13815;5.1
13858;13859;13.3
13859;13857;7.8
13859;13855;3.8
13859;13858;13.3
13860;13884;32.2
13860;13809;5.2
13860;13865;5.4
13860;13861;23.1
13861;13862;21.3
13861;13864;4.8
13861;13854;5.2
13861;13860;23.1
13862;13856;4.1
13862;13861;21.3
13862;13863;3.8
13863;13868;3.9
13863;13864;21.3
13863;13862;3.8
13864;13865;23.4
13864;13863;21.3
13864;13867;5.1
13864;13861;4.8
13865;13866;4.8
13865;13864;23.4
13865;13860;5.4
13865;13883;29.9
13866;13865;4.8
13866;13871;5.3
13866;13867;23.9
13866;13882;25.9
13867;13868;21.4
13867;13866;23.9
13867;13870;5.4
13867;13864;5.1
13868;13863;3.9
13868;13867;21.4
13868;13869;4.2
13869;13870;21.4
13869;13874;3.7
13869;13868;4.2
13870;13871;24.4
13870;13869;21.4
13870;13873;4.6
13870;13867;5.4
13871;13866;5.3
13871;13872;5.0
13871;13870;24.4
13871;13881;21.0
13872;13871;5.0
13872;13873;24.9
13872;65287;9.8
13872;13808;5.3
13873;13872;24.9
13873;13816;5.2
13873;13870;4.6
13873;13874;21.5
13874;11625;3.9
13874;13869;3.7
13874;13873;21.5
13875;65519;19.7
13875;13811;7.9
13875;13810;1.6
13876;13877;4.2
13876;66745;40.6
13876;13888;1.5
13877;11624;39.5
13877;13812;2.3
13877;13876;4.2
13877;13891;37.9
13878;11628;9.5
13879;11621;40.4
13879;11612;1.6
13880;13840;2.6
13880;65288;4.8
13880;65287;4.5
13881;13882;4.0
13881;60329;2.1
13881;13871;21.0
13882;13866;25.9
13882;13883;4.1
13883;13847;1.5
13883;13865;29.9
13884;13885;3.7
13884;13860;32.2
13884;13892;2.2
13885;13887;3.6
13885;13809;33.5
13886;13809;5.0
13886;13887;34.5
13886;13850;2.7
13887;13889;3.8
13887;13886;34.5
13888;13850;2.9
13888;13889;36.1
13888;13876;1.5
13889;13891;3.5
13889;13888;36.1
13890;14094;7.2
13890;14111;19.8
13891;11609;0.3
13891;13877;37.9
13892;13846;7.7
13892;13995;18.8
13892;13884;2.2
13893;13448;13.4
13893;13895;19.0
13893;13902;24.1
13894;13895;5.4
13894;13896;15.8
13894;13447;29.0
13895;13894;5.4
13895;13265;27.6
13895;13893;19.0
13896;13894;15.8
13897;13902;7.4
13897;13899;8.2
13897;13910;7.9
13897;13901;32.5
13898;13899;18.4
13898;13263;6.6
13898;13910;17.8
13899;13897;8.2
13899;13264;8.1
13899;13900;11.0
13899;13898;18.4
13900;13899;11.0
13901;13897;32.5
13901;13265;8.4
13901;13264;14.0
13902;13449;28.8
13902;13897;7.4
13902;13893;24.1
13903;13908;1.9
13904;13907;5.3
13904;13919;4.9
13904;13906;19.4
13905;13919;9.3
13905;13914;3.3
13905;13913;3.6
13906;13451;9.9
13906;13904;19.4
13906;13907;20.7
13907;13904;5.3
13907;13909;4.5
13907;13906;20.7
13908;13909;0.9
13908;13903;1.9
13908;13450;28.5
13909;13907;4.5
13909;13908;0.9
13909;13910;7.1
13910;13897;7.9
13910;13909;7.1
13910;13898;17.8
13911;13912;10.4
13912;13262;5.4
13912;13911;10.4
13912;13263;6.2
13913;13905;3.6
13913;13928;2.5
13913;13925;10.0
13914;13915;2.0
13914;13905;3.3
13914;66789;8.1
13915;13916;3.6
13915;13914;2.0
13915;57924;10.3
13916;13917;8.1
13916;13915;3.6
13916;13921;3.5
13917;13918;7.6
13917;13916;8.1
13917;13922;4.9
13918;13917;7.6
13918;15913;4.2
13918;15902;12.1
13919;13905;9.3
13919;57924;4.3
13919;13904;4.9
13920;57924;3.4
13920;13923;4.4
13920;13924;11.6
13921;13923;3.2
13921;13916;3.5
13921;13922;8.1
13922;13924;4.0
13922;13917;4.9
13922;13921;8.1
13923;13920;4.4
13923;13921;3.2
13923;13924;8.1
13924;13922;4.0
13924;13923;8.1
13924;13920;11.6
13925;13913;10.0
13926;13452;13.4
13927;13928;7.1
13928;13913;2.5
13928;13262;8.7
13928;13927;7.1
13929;13930;13.8
13930;13929;13.8
13930;65224;8.9
13930;13931;12.1
13931;13930;12.1
13931;13932;12.5
13931;13934;4.3
13932;13933;7.8
13932;13931;12.5
13932;13934;15.3
13932;57923;11.6
13933;13467;2.0
13933;13466;32.9
13933;13932;7.8
13934;13946;2.5
13934;13932;15.3
13934;13931;4.3
13935;13936;6.4
13935;13946;16.6
13935;13937;8.5
13935;13947;7.3
13936;13935;6.4
13937;13938;7.3
13937;13935;8.5
13937;13939;14.1
13938;16068;3.8
13938;16016;5.0
13938;13937;7.3
13939;13937;14.1
13940;13947;1.7
13940;13943;8.5
13940;13463;6.3
13941;13943;4.6
13941;57922;6.3
13941;57921;5.5
13942;13943;5.7
13943;13941;4.6
13943;13940;8.5
13943;13944;10.0
13943;13942;5.7
13944;13955;4.9
13944;13957;0.6
13944;13943;10.0
13945;13946;8.4
13946;13934;2.5
13946;13935;16.6
13946;13945;8.4
13947;13940;1.7
13947;13935;7.3
13947;13951;15.1
13948;66834;7.5
13948;13462;7.8
13948;13959;7.1
13949;16094;5.1
13949;13952;3.2
13949;66834;11.9
13950;13951;2.2
13951;13952;11.5
13951;66834;4.9
13951;13950;2.2
13951;13947;15.1
13952;13949;3.2
13952;13453;2.4
13952;13951;11.5
13952;16071;10.8
13953;13465;8.9
13954;13955;8.1
13955;13944;4.9
13955;13465;7.7
13955;13954;8.1
13956;65222;0.1
13957;13944;0.6
13957;13464;4.6
13957;65222;11.1
13958;13960;15.4
13959;13461;2.6
13959;13948;7.1
13959;13960;12.6
13960;13961;7.5
13960;13959;12.6
13960;13958;15.4
13961;13960;7.5
13962;13963;4.3
13963;13966;14.7
13963;13962;4.3
13963;13964;4.0
13964;16231;7.6
13964;16231;19.6
13964;13963;4.0
13965;16230;2.3
13965;16233;2.2
13965;13966;6.6
13966;13461;2.8
13966;13963;14.7
13966;13965;6.6
13967;48697;3.5
13967;48696;4.9
13968;48698;2.5
13968;13313;2.3
13969;13970;16.5
13969;13804;4.1
13969;13820;2.5
13970;13972;6.7
13970;13969;16.5
13970;13971;2.3
13971;14001;25.3
13971;13314;11.7
13971;13970;2.3
13972;13973;7.0
13972;13804;16.9
13973;13974;6.9
13973;13805;18.0
13974;13976;7.3
13974;13983;2.6
13974;13823;18.9
13975;13976;20.5
13975;13979;5.1
13975;13823;5.7
13976;13980;7.5
13976;13975;20.5
13976;13977;2.6
13977;13983;7.0
13977;13978;22.6
13977;13976;2.6
13978;13977;22.6
13978;13982;5.6
13978;14000;5.0
13979;13980;32.7
13979;13843;1.4
13979;13975;5.1
13980;13986;6.6
13980;13979;32.7
13980;13981;4.0
13981;13977;7.4
13981;13982;30.1
13981;13980;4.0
13982;13981;30.1
13982;14030;5.1
13982;13978;5.6
13983;13971;19.5
13983;65877;6.9
13983;13974;2.6
13984;14001;5.8
13984;14000;3.2
13984;57965;16.1
13985;13986;35.3
13985;65309;2.6
13985;13843;4.2
13986;13988;7.8
13986;13985;35.3
13986;13987;4.1
13987;13981;6.8
13987;14030;28.7
13987;13986;4.1
13988;57966;3.4
13988;65659;3.0
13988;13989;2.8
13989;13987;7.6
13989;13990;19.3
13989;13988;2.8
13990;13989;19.3
13990;14030;4.2
13990;14004;5.8
13991;13845;5.5
13991;11613;2.0
13991;13844;3.7
13992;14093;10.3
13992;11613;11.9
13992;14114;4.2
13993;14114;6.2
13993;13995;6.0
13993;13846;15.1
13993;13994;18.4
13994;14061;2.6
13994;13993;18.4
13994;14115;4.1
13995;13996;17.4
13995;13892;18.8
13995;13993;6.0
13995;13998;5.9
13996;13995;17.4
13996;13999;4.0
13996;14061;1.5
13997;13892;7.3
13997;13998;22.6
13998;13999;17.3
13998;13997;22.6
13998;13995;5.9
13998;14095;6.2
13999;13998;17.3
13999;57967;3.2
13999;13996;4.0
13999;57968;4.1
14000;13984;3.2
14000;13978;5.0
14000;14002;8.9
14001;14012;5.7
14001;13984;5.8
14001;13971;25.3
14001;14002;10.7
14002;14001;10.7
14002;14000;8.9
14002;51940;4.2
14003;65725;4.4
14003;13316;5.0
14003;57954;9.6
14004;14031;13.4
14004;14005;5.6
14004;13990;5.8
14005;14118;2.4
14005;14039;12.4
14005;14116;13.2
14005;14004;5.6
14006;14115;6.7
14006;14118;4.6
14006;14119;6.8
14007;57967;1.1
14007;14095;18.1
14007;14008;4.0
14008;14106;9.6
14008;14009;7.3
14008;14007;4.0
14009;14010;5.8
14009;14104;2.3
14009;14008;7.3
14010;14009;5.8
14010;14104;8.3
14010;14011;3.6
14011;14084;4.8
14011;14099;5.2
14011;14010;3.6
14012;13315;6.0
14012;14001;5.7
14012;14013;18.2
14013;14012;18.2
14013;14015;3.3
14013;14014;5.9
14013;65725;9.9
14014;14013;5.9
14014;13316;9.6
14014;13352;0.8
14015;51940;1.3
14015;14013;3.3
14015;57955;2.6
14016;14019;1.9
14016;14018;7.7
14016;14021;23.4
14017;14019;1.5
14018;55763;4.8
14018;57954;3.6
14018;14016;7.7
14019;14017;1.5
14019;14016;1.9
14019;14020;4.4
14020;14027;4.5
14020;14019;4.4
14020;14021;18.3
14021;14022;4.3
14021;14016;23.4
14021;14020;18.3
14022;14021;4.3
14022;14023;4.8
14022;14027;15.3
14023;14022;4.8
14023;14024;4.4
14023;14026;12.5
14024;14023;4.4
14024;14025;17.9
14024;14025;9.5
14025;55762;4.3
14025;14024;17.9
14025;14024;9.5
14026;55762;0.6
14026;14027;4.3
14026;14023;12.5
14027;14026;4.3
14027;14020;4.5
14027;14022;15.3
14028;14034;19.9
14029;14030;13.7
14029;14032;6.8
14029;14031;17.2
14030;13990;4.2
14030;14029;13.7
14030;13987;28.7
14030;13982;5.1
14031;14029;17.2
14031;14004;13.4
14031;14033;6.6
14032;14029;6.8
14032;14034;7.9
14032;14033;15.1
14032;57957;9.7
14033;14032;15.1
14033;14031;6.6
14033;14035;26.0
14034;14032;7.9
14034;14028;19.9
14034;57959;5.6
14035;14033;26.0
14036;14056;7.7
14036;14047;17.0
14036;14037;14.7
14037;14038;10.8
14037;14045;15.6
14037;14036;14.7
14038;14039;11.1
14038;14037;10.8
14038;14041;27.7
14039;14005;12.4
14039;14038;11.1
14039;14048;32.5
14040;14046;6.7
14040;14041;6.4
14040;14044;12.1
14041;14040;6.4
14041;14042;5.4
14041;14038;27.7
14042;14041;5.4
14042;14048;7.3
14042;14043;10.8
14043;14044;4.8
14043;14042;10.8
14043;14050;5.4
14044;14040;12.1
14044;14043;4.8
14044;14056;48.0
14045;14046;5.7
14045;14037;15.6
14045;14047;2.5
14046;14040;6.7
14046;14047;6.0
14046;14045;5.7
14047;14046;6.0
14047;14036;17.0
14047;14045;2.5
14048;14039;32.5
14048;14061;7.9
14048;14042;7.3
14049;14050;4.4
14050;14087;7.0
14050;14049;4.4
14050;14043;5.4
14050;14054;7.5
14051;14052;5.6
14052;14051;5.6
14052;14054;30.2
14052;14053;32.4
14053;14058;11.9
14053;14054;7.1
14053;14052;32.4
14054;14052;30.2
14054;14053;7.1
14054;14050;7.5
14055;14056;9.5
14056;14036;7.7
14056;14055;9.5
14056;14044;48.0
14057;14058;7.9
14057;14060;12.0
14057;14059;5.2
14058;14053;11.9
14058;14057;7.9
14058;13322;9.4
14059;14057;5.2
14060;14079;2.0
14060;14057;12.0
14060;14077;16.6
14061;13996;1.5
14061;13994;2.6
14061;14048;7.9
14062;55762;4.6
14062;14065;2.1
14062;14063;14.1
14063;55763;7.6
14063;14064;2.4
14063;14062;14.1
14064;14073;5.2
14064;14065;12.7
14064;14063;2.4
14065;14062;2.1
14065;14064;12.7
14065;57953;7.1
14066;14074;4.7
14066;14067;7.1
14066;14076;4.5
14067;14066;7.1
14067;14464;6.4
14067;13319;2.2
14068;14069;2.5
14068;14076;6.3
14068;14070;16.0
14069;14068;2.5
14070;14071;9.3
14070;14068;16.0
14070;14075;7.9
14071;14070;9.3
14071;14072;3.9
14071;14073;19.4
14072;14071;3.9
14073;14074;4.8
14073;14064;5.2
14073;14071;19.4
14074;14066;4.7
14074;14073;4.8
14074;14075;6.4
14075;14074;6.4
14075;14076;8.6
14075;14070;7.9
14076;14068;6.3
14076;14066;4.5
14076;14075;8.6
14077;14080;5.5
14077;13320;7.3
14077;14060;16.6
14078;14083;9.5
14078;14083;17.1
14078;14082;5.1
14079;14080;13.1
14079;14060;2.0
14079;14082;4.7
14080;14081;4.3
14080;14077;5.5
14080;14079;13.1
14081;14083;4.6
14081;14080;4.3
14081;14082;11.4
14082;14081;11.4
14082;14079;4.7
14082;14078;5.1
14083;14081;4.6
14083;14078;9.5
14083;14078;17.1
14084;14011;4.8
14084;14089;3.2
14084;14088;5.1
14085;14086;25.8
14085;13323;4.0
14085;14444;0.8
14086;14087;6.4
14086;14085;25.8
14086;14088;7.5
14087;14089;4.5
14087;14050;7.0
14087;14086;6.4
14088;13323;23.3
14088;14084;5.1
14088;14086;7.5
14089;14084;3.2
14089;14087;4.5
14089;57968;26.1
14090;14095;6.1
14090;14096;5.1
14090;14110;4.8
14091;13989;16.7
14092;14091;6.0
14092;14093;2.6
14092;60343;2.2
14093;13992;10.3
14093;14092;2.6
14093;14091;5.4
14094;13997;7.1
14094;14095;26.1
14095;13998;6.2
14095;14090;6.1
14095;14007;18.1
14095;14094;26.1
14096;14106;4.9
14096;14090;5.1
14096;14097;12.3
14097;14107;3.0
14097;14108;7.2
14097;14096;12.3
14098;14108;6.2
14098;14112;3.1
14098;14110;12.0
14099;14011;5.2
14099;14102;7.0
14099;14103;19.2
14100;14101;30.1
14100;11607;29.6
14100;57969;4.5
