id_from;id_to;travel_length
9476;9473;71.69
9476;9478;71.55
9477;9476;131.81
9477;9479;70.4
9477;9474;70.35
9478;9479;123.22
9478;9460;59.72
9478;9481;70.07
9478;9476;71.55
9479;9478;123.22
9479;9482;67.62
9479;9477;70.4
9480;9458;70.19
9480;9482;189.09
9480;9481;68.53
9480;9462;67.96
9481;9459;65.06
9481;9482;119.73
9481;9480;68.53
9481;9478;70.07
9482;9479;67.62
9482;9481;119.73
9482;9480;189.09
9483;9484;145.95
9483;9500;76.08
9483;9486;74.17
9484;9485;135.76
9484;9483;145.95
9484;9487;72.19
9484;9501;68.68
9485;9484;135.76
9485;17354;10.91
9485;63063;73.18
9486;9487;162.91
9486;9488;70.48
9486;9483;74.17
9487;7602;172.1
9487;9486;162.91
9487;9484;72.19
9487;9489;70.52
9488;9489;159.34
9488;9493;70.11
9488;9486;70.48
9489;9488;159.34
9489;9490;53.91
9489;9494;70.71
9489;9487;70.52
9490;9492;66.08
9490;9491;162.83
9490;9489;53.91
9491;44687;65.33
9491;9490;162.83
9491;9495;68.37
9491;17349;186.75
9492;9490;66.08
9492;9495;174.73
9492;9494;73.83
9493;9494;149.65
9493;9474;67.73
9493;9488;70.11
9494;9492;73.83
9494;9493;149.65
9494;9473;71.27
9494;9489;70.71
9495;9492;174.73
9495;52862;99.52
9495;9491;68.37
9496;29461;37.22
9496;29451;313.14
9497;7604;59.89
9497;9498;261.98
9497;44503;77.99
9498;9499;122.7
9498;9497;261.98
9498;9507;72.92
9498;44509;57.76
9499;9498;122.7
9499;9506;74.54
9499;44505;77.91
9500;9501;125.94
9500;9483;76.08
9500;9515;100.84
9501;63063;112.39
9501;9500;125.94
9501;9484;68.68
9501;9502;83.53
9502;7565;11.49
9502;9501;83.53
9502;52141;93.53
9503;9468;37.62
9503;61571;155.86
9503;44503;40.8
9504;9505;275.84
9505;45829;371.08
9505;9504;275.84
9505;9511;31.9
9506;9499;74.54
9506;9510;60.7
9506;9507;140.01
9507;9506;140.01
9507;53135;248.58
9507;9509;59.91
9507;9498;72.92
9508;9471;103.17
9508;7557;67.79
9509;45829;371.62
9509;9510;157.26
9509;9507;59.91
9510;9506;60.7
9510;45829;84.6
9510;9509;157.26
9511;52669;6.59
9511;9505;31.9
9511;45831;685.74
9512;29451;591.14
9512;29454;245.88
9513;45831;342.54
9514;9502;90.19
9515;9500;100.84
9515;9514;20.04
9516;7561;8.95
9516;9515;19.05
9517;50806;38.79
9517;7560;46.56
9518;9457;249.92
9519;3177;17.93
9519;9518;33.95
9520;9518;40.09
9520;9519;21.6
9521;9522;65.71
9521;9523;27.16
9521;9530;28.27
9522;9521;65.71
9522;9528;31.8
9522;9524;33.25
9523;9524;84.58
9523;9525;28.43
9523;9521;27.16
9524;9523;84.58
9524;9522;33.25
9524;9526;28.5
9525;45164;86.22
9525;9535;25.16
9525;9523;28.43
9526;45164;14.23
9526;9524;28.5
9526;9527;65.81
9527;9526;65.81
9527;59958;127.26
9527;9534;55.11
9528;9529;23.98
9528;9522;31.8
9528;59962;53.78
9529;9530;24.41
9529;9528;23.98
9529;59962;49.22
9530;9531;27.26
9530;9529;24.41
9530;9521;28.27
9530;9538;76.3
9531;9532;28.96
9531;9530;27.26
9531;9536;110.75
9531;9537;93.13
9532;9531;28.96
9532;9533;108.79
9532;9537;155.78
9533;9536;27.3
9533;45382;193.81
9533;9532;108.79
9534;45164;29.48
9534;9535;85.77
9534;9527;55.11
9534;59959;42.61
9535;9525;25.16
9535;9536;27.48
9535;9534;85.77
9536;9533;27.3
9536;9531;110.75
9536;9535;27.48
9537;9538;29.59
9537;9531;93.13
9537;9532;155.78
9538;9537;29.59
9538;59962;37.32
9538;9530;76.3
9539;8596;17.55
9540;9545;94.96
9541;9544;71.73
9542;696;964.3
9542;9543;118.76
9543;9544;51.91
9543;9540;106.18
9544;42071;34.69
9545;9549;105.11
9546;9552;130.64
9546;9547;36.43
9547;9548;145.35
9548;9542;72.66
9549;9551;68.13
9549;9550;94.13
9550;9547;85.23
9550;9552;84.15
9551;796;283.52
9552;1884;105.56
9553;999;47.39
9553;9554;24.57
9554;10270;32.09
9554;999;41.8
9555;9556;105.38
9555;49120;200.28
9555;10271;52.74
9556;9555;105.38
9556;9557;27.78
9557;1002;64.46
9558;1000;81.26
9558;40750;251.08
9559;10276;42.12
9559;8587;86.9
9559;9560;71.66
9559;42081;306.56
9560;8594;52.72
9560;8593;78.1
9560;9559;71.66
9561;30035;29.33
9561;8594;108.93
9561;42078;140.13
9562;2062;811.12
9563;54256;26.4
9563;24018;197.17
9564;60620;113.11
9564;18400;195.07
9565;5426;91.23
9565;18979;298.74
9566;1160;38.44
9566;18298;140.5
9567;41401;52.51
9568;2;167.75
9569;64860;28.99
9569;9570;21.64
9570;143;88.32
9571;9573;1278.3
9572;40485;73.61
9573;40485;173.1
9573;9571;1278.3
9574;9575;79.78
9574;9581;71.67
9575;11267;166.1
9575;9576;127.67
9576;7611;237.58
9576;9625;117.92
9577;61857;5.4
9577;42327;17.26
9578;46180;372.87
9578;40772;139.75
9579;9580;59.06
9580;11271;126.32
9580;9574;65.48
9581;9579;63.16
9581;9634;299.59
9582;46146;37.98
9582;37337;78.35
9583;46184;77.31
9583;9630;145.88
9584;37327;18.46
9585;37321;58.09
9586;49145;52.66
9587;9579;76.26
9587;11264;323.54
9588;9587;99.28
9588;67144;14.19
9589;37210;173.78
9590;8765;69.29
9591;45060;41.2
9591;45058;51.83
9591;51718;51.56
9592;37132;56.16
9592;37135;210.67
9592;37133;129.72
9593;9595;333.58
9593;9594;117.22
9594;37125;15.96
9594;40741;58.89
9595;37114;138.95
9596;9597;123.71
9596;37107;177.88
9596;37108;418.95
9597;59846;107.67
9598;9599;80.16
9598;7343;97.96
9599;9598;80.16
9599;9600;163.7
9600;37141;16.89
9600;9601;146.57
9600;9599;163.71
9601;9602;124.58
9601;59126;188.03
9602;9603;124.8
9602;48502;256.51
9603;9592;103.73
9604;61581;92.64
9605;7344;35.32
9605;9606;47.51
9606;9608;173.58
9607;824;197.49
9607;40691;178.34
9608;9512;351.73
9609;9610;48.72
9609;7344;26.99
9610;41962;96.97
9611;9612;202.45
9611;9608;150.02
9612;7344;58.42
9612;9604;71.01
9613;61573;98.8
9613;37145;120.02
9613;37142;68.03
9614;286;756.23
9614;9615;457.27
9615;53766;49.34
9616;593;81.74
9617;9616;21.1
9617;587;213.75
9618;9619;17.08
9618;50413;43.94
9619;9617;17.61
9619;50411;114.09
9620;60330;137.61
9620;37108;63.94
9621;9622;233.32
9621;40614;201.9
9622;40741;32.77
9622;37123;55.17
9623;9584;39.48
9623;46185;111.37
9624;37058;110.96
9625;7612;231.9
9625;9576;117.92
9625;11258;49.71
9626;9576;99.53
9626;9627;133.46
9627;9632;145.27
9628;9629;80.83
9629;8774;232.77
9629;37324;80.0
9630;9631;63.17
9631;37335;188.38
9631;37344;99.89
9632;9634;143.02
9632;9575;284.0
9633;43326;154.09
9633;40767;111.93
9634;11264;125.96
9635;67916;297.25
9635;9628;138.74
9636;9637;153.15
9637;2131;137.52
9637;63044;244.81
9637;9636;153.15
9638;529;420.3
9639;9638;125.06
9639;45125;678.08
9640;30821;132.83
9640;41634;111.26
9641;41633;41.17
9641;19491;75.99
9641;9642;203.0
9642;63465;18.86
9642;41631;89.27
9642;9641;203.0
9643;1700;95.52
9643;49638;74.9
9644;24548;6.57
9644;1727;303.91
9645;9653;73.92
9645;9648;258.94
9645;9664;149.5
9646;9658;75.6
9646;9653;78.08
9646;9655;217.15
9647;9824;19.5
9647;7468;60.57
9647;9648;165.79
9648;9652;73.36
9648;9647;165.79
9648;9645;258.94
9649;9673;64.53
9649;9662;95.47
9649;7516;175.5
9650;9657;73.74
9650;9659;175.37
9650;65731;195.16
9651;9823;24.59
9651;9824;52.72
9651;9652;178.45
9652;9648;73.36
9652;9655;73.95
9652;9653;238.57
9652;9651;178.45
9653;9646;78.08
9653;9645;73.92
9653;9652;238.57
9654;9655;193.78
9654;9823;51.58
9654;10727;37.54
9655;9652;73.95
9655;9657;73.66
9655;9646;217.15
9655;9654;193.78
9656;9657;194.22
9656;65731;68.74
9656;10727;37.76
9657;9655;73.66
9657;9650;73.74
9657;9658;195.99
9657;9656;194.22
9658;9659;76.53
9658;9646;75.6
9658;9657;195.99
9659;9825;38.38
9659;9658;76.53
9659;9650;175.37
9660;9811;91.25
9660;9661;538.54
9660;7468;29.26
9661;41408;71.95
9661;9664;84.49
9661;9663;107.44
9662;9670;89.86
9662;9649;95.47
9663;9740;53.54
9663;9661;107.44
9664;9661;84.49
9664;9645;149.5
9664;9673;77.33
9664;9665;122.18
9665;9674;102.41
9665;9666;66.18
9665;9664;122.18
9666;9684;63.44
9666;9667;218.56
9666;9665;66.18
9667;9681;62.14
9667;9683;61.63
9667;9682;30.17
9667;9666;218.56
9668;9679;64.69
9668;9693;34.86
9668;9685;43.99
9669;9811;15.99
9669;9808;123.0
9670;9662;89.86
9670;9744;59.51
9670;9671;104.17
9671;41408;92.15
9671;9672;80.81
9671;9663;91.36
9672;9671;80.81
9672;9744;117.97
9672;9741;140.07
9673;9649;64.53
9673;9664;77.33
9673;9674;124.28
9674;9675;60.1
9674;9665;102.41
9674;9673;124.28
9675;9674;60.1
9675;9684;47.92
9675;9676;235.02
9675;7516;65.2
9676;9680;65.67
9676;9675;235.02
9676;7515;68.85
9676;9683;81.42
9677;9680;67.26
9677;9679;162.35
9677;9678;60.88
9678;9686;71.36
9678;9693;130.46
9678;9677;60.88
9679;9668;64.69
9679;9681;60.82
9679;9677;162.35
9680;9677;67.26
9680;9676;65.67
9680;9681;153.71
9681;9679;60.82
9681;9667;62.14
9681;9680;153.71
9682;9667;30.17
9683;9667;61.63
9683;9684;223.73
9683;9676;81.42
9684;9683;223.73
9684;9675;47.92
9684;9666;63.44
9685;9668;43.99
9686;9678;71.36
9686;7514;11.55
9686;7515;205.5
9687;9688;24.81
9688;9687;24.81
9688;9691;64.26
9688;9689;126.42
9689;44864;10.66
9689;9692;62.93
9690;9691;71.52
9690;7514;49.9
9690;25717;59.27
9691;9690;71.52
9691;9688;64.26
9691;9692;100.42
9692;9691;100.42
9692;41928;28.81
9693;9678;130.46
9693;9668;34.86
9693;9694;216.22
9694;9693;216.22
9694;52199;55.59
9695;9696;184.97
9696;9695;184.97
9696;9694;88.78
9697;9698;221.06
9698;9697;221.06
9698;9696;79.12
9699;9700;222.84
9700;9699;222.84
9700;9698;70.91
9701;9702;42.37
9701;9706;31.08
9701;9704;145.92
9702;9703;48.75
9702;9703;324.05
9702;9701;42.37
9703;7508;254.85
9703;9702;48.75
9703;9702;324.05
9704;9701;145.92
9705;9706;170.88
9706;9701;31.08
9706;9705;170.88
9706;41573;143.47
9707;9884;178.02
9707;9887;58.33
9707;9830;57.31
9708;9709;70.06
9708;9887;65.93
9708;9831;64.62
9708;9721;211.45
9709;9708;70.06
9709;9832;79.65
9709;9890;219.06
9710;7495;15.85
9710;68238;27.85
9710;68239;33.84
9711;9881;59.18
9711;9876;59.08
9711;9880;215.82
9711;9879;185.49
9712;9918;98.85
9712;9889;351.91
9712;9713;13.17
9713;9954;221.74
9713;9943;96.68
9714;9716;13.86
9714;40942;18.66
9715;68936;13.08
9715;9717;104.35
9715;10038;82.65
9716;9947;101.54
9717;10042;163.87
9717;9718;95.52
9717;9715;104.35
9718;9925;76.79
9718;10031;160.77
9718;9717;95.52
9719;7525;18.2
9719;9934;164.09
9719;9937;107.06
9720;9964;98.01
9720;9946;100.9
9720;9714;205.17
9721;9890;65.33
9721;9886;60.22
9721;9708;211.45
9721;9888;214.99
9722;9912;244.48
9722;9915;67.06
9723;9724;96.27
9723;9926;115.36
9724;9723;96.27
9724;9844;294.5
9724;68239;98.17
9725;9726;57.19
9725;9339;154.29
9725;41416;294.51
9726;7467;12.41
9727;9738;64.62
9727;9339;155.33
9727;9739;158.7
9728;9339;290.43
9729;9726;79.98
9729;9338;144.12
9730;9731;96.24
9731;9337;85.92
9731;9732;85.09
9731;7466;116.98
9732;9731;85.09
9732;9733;83.5
9732;7465;77.48
9732;7460;71.0
9733;9734;36.31
9733;9732;83.5
9733;68552;36.87
9734;9733;36.31
9734;7460;84.2
9735;9337;71.61
9735;7461;105.6
9735;41415;69.64
9735;41414;48.24
9736;9737;55.22
9736;40789;67.21
9737;9738;43.32
9737;9338;189.5
9738;9727;64.62
9738;41412;62.7
9738;9737;43.32
9739;9749;32.62
9739;41412;196.68
9739;9727;158.7
9739;9741;215.27
9740;9741;58.32
9740;9669;465.05
9741;9740;58.32
9741;9739;215.27
9741;9743;209.06
9741;9672;140.07
9742;60290;12.02
9742;9736;18.91
9743;9741;209.06
9744;9672;117.97
9744;9863;27.64
9744;9670;59.51
9745;9746;185.87
9746;9747;129.31
9746;9749;241.86
9746;9745;185.87
9747;9746;129.31
9747;7517;24.62
9747;9863;38.08
9748;9749;105.44
9749;9739;32.62
9749;9754;32.07
9749;9746;241.86
9749;9748;105.44
9750;9752;172.16
9751;9752;122.88
9752;9754;35.47
9752;9751;122.88
9752;9750;172.16
9753;9754;107.77
9754;9752;35.47
9754;9749;32.07
9754;9753;107.77
9755;9756;53.23
9756;9755;53.23
9756;48483;130.8
9756;9757;195.95
9757;7517;168.68
9757;9756;195.95
9757;41413;178.13
9758;9759;280.31
9759;9758;280.31
9759;9760;61.77
9759;7517;77.82
9760;9853;12.96
9760;9771;41.3
9760;9759;61.77
9761;9772;38.77
9761;9852;43.93
9761;9853;49.55
9762;7518;204.8
9763;9767;37.49
9763;9769;31.03
9763;9771;93.18
9764;9765;36.12
9764;9769;31.48
9764;9772;92.97
9765;9764;36.12
9765;9766;29.95
9765;9768;111.5
9766;9768;92.91
9766;9767;32.89
9766;9765;29.95
9767;9763;37.49
9767;9766;32.89
9767;9768;128.12
9768;9766;92.91
9768;9765;111.5
9768;9767;128.12
9769;9764;31.48
9769;9763;31.03
9769;9770;93.09
9770;9769;93.09
9770;9772;29.98
9770;9771;32.45
9771;9770;32.45
9771;9760;41.3
9771;9763;93.18
9772;9770;29.98
9772;9761;38.77
9772;9764;92.97
9773;9774;52.29
9774;9775;53.29
9774;9773;52.29
9774;9776;107.83
9775;9774;53.29
9776;9848;20.11
9776;9774;107.83
9776;9850;55.3
9777;40602;154.36
9777;40601;152.4
9778;9779;154.12
9778;9777;85.16
9778;68552;204.79
9779;9778;154.12
9779;66479;81.15
9779;61067;88.23
9780;9782;85.65
9780;9337;150.32
9780;9804;238.26
9780;68549;68.02
9781;41409;30.6
9781;41574;272.46
9781;9812;80.22
9782;7467;75.06
9782;9780;85.65
9782;40600;254.31
9782;9729;37.83
9783;9804;43.88
9783;9784;169.21
9783;40542;54.9
9784;41409;85.1
9784;61067;82.95
9784;66526;238.11
9784;9783;169.21
9785;10088;38.74
9786;61067;157.31
9786;66526;118.84
9787;9793;99.9
9787;9794;67.43
9787;9795;66.97
9787;9792;49.35
9788;9799;81.22
9788;9798;67.09
9788;9801;69.06
9789;5553;50.44
9789;9801;71.31
9789;9790;55.25
9789;41574;53.36
9790;9820;36.89
9790;9819;430.41
9790;9789;55.25
9790;9791;62.76
9791;9803;450.82
9791;9802;21.92
9791;9790;62.76
9792;9786;192.52
9792;9787;49.35
9793;9787;99.9
9793;5552;73.77
9794;5552;101.28
9794;9787;67.43
9794;9798;76.21
9795;9796;81.45
9795;68546;241.98
9796;9795;81.45
9796;9793;87.34
9797;9798;96.3
9797;9799;75.5
9798;9797;96.3
9798;9794;76.21
9798;9788;67.09
9799;9788;81.22
9799;9800;80.7
9800;9801;69.04
9800;5553;71.36
9801;9800;69.04
9801;9788;69.06
9801;9789;71.31
9802;9791;21.92
9802;9821;60.38
9803;7468;447.9
9803;9791;450.82
9803;9814;61.97
9803;9810;42.11
9804;41409;152.36
9804;40600;85.88
9804;9783;43.88
9804;9780;238.26
9805;9807;176.73
9805;9806;51.4
9805;40600;87.33
9806;9809;181.08
9806;9805;51.4
9806;41410;104.72
9807;9808;90.29
9807;9805;176.73
9807;9809;111.28
9808;9807;90.29
9808;7467;10.42
9808;9669;123.0
9809;9807;111.28
9809;9811;90.34
9809;9806;181.08
9810;41410;29.6
9810;9803;42.11
9810;9819;70.6
9811;9660;91.25
9811;9809;90.34
9811;9669;15.99
9812;9813;40.72
9812;9781;80.22
9812;40600;83.24
9813;9818;13.88
9813;9812;40.72
9813;9819;13.64
9814;9803;61.97
9814;9815;19.2
9815;9816;22.5
9815;9824;451.86
9816;9817;62.98
9816;41407;20.2
9817;9816;62.98
9817;9823;471.87
9817;9822;517.96
9818;41410;72.79
9818;9813;13.88
9818;9819;7.22
9819;9810;70.6
9819;9813;13.64
9819;9790;430.41
9819;9818;7.22
9820;9790;36.89
9820;9802;71.73
9821;41407;465.1
9821;9822;85.15
9822;5543;56.66
9822;9817;517.96
9823;9654;51.58
9823;9651;24.59
9823;9817;471.87
9824;9651;52.72
9824;9647;19.5
9824;9815;451.86
9825;9659;38.38
9826;9827;67.76
9826;9855;251.97
9826;9856;194.5
9827;9828;138.0
9827;9826;67.76
9827;9833;163.8
9828;9829;45.76
9828;9827;138.0
9828;9833;144.09
9829;9830;46.43
9829;9828;45.76
9829;9831;176.06
9829;9861;277.93
9830;9909;61.47
9830;9829;46.43
9830;9707;57.31
9831;9708;64.62
9831;9833;63.13
9831;9832;195.53
9831;9829;176.06
9832;9911;85.06
9832;9709;79.65
9832;9831;195.53
9833;9828;144.09
9833;9831;63.13
9833;9827;163.8
9833;60002;81.76
9834;9835;103.87
9834;9846;206.19
9834;9842;75.09
9834;9859;112.84
9835;9834;103.87
9835;7495;59.92
9835;9914;167.91
9836;9838;81.69
9836;9837;51.58
9836;9845;128.63
9837;9836;51.58
9837;9854;52.16
9837;9847;99.86
9837;9858;104.34
9838;9836;81.69
9838;9841;91.27
9838;9840;104.64
9839;9840;92.7
9839;7453;129.07
9839;9848;73.8
9840;9838;104.64
9840;9839;92.7
9840;9847;101.84
9841;9842;217.15
9841;9838;91.27
9841;9845;72.15
9842;9834;75.09
9842;9843;125.49
9842;9841;217.15
9843;9842;125.49
9843;40780;186.43
9844;9958;36.4
9844;9920;64.0
9844;9724;294.5
9845;9836;128.63
9845;9859;121.44
9845;9841;72.15
9845;9858;137.0
9846;9834;206.19
9846;60002;149.25
9846;9858;287.24
9847;9848;83.76
9847;9837;99.86
9847;9840;101.84
9848;9776;20.11
9848;9847;83.76
9848;9839;73.8
9849;9854;21.72
9849;9851;74.38
9849;9850;168.83
9850;9849;168.83
9850;9776;55.3
9850;7518;62.1
9851;9849;74.38
9851;9852;97.4
9851;9853;177.29
9852;7518;8.47
9852;9851;97.4
9852;9761;43.93
9853;9760;12.96
9853;9851;177.29
9853;9761;49.55
9854;9837;52.16
9854;9849;21.72
9854;9855;167.29
9855;9854;167.29
9855;9826;251.97
9855;60001;81.49
9856;60003;32.98
9856;9826;194.5
9856;60000;389.2
9857;60001;52.18
9858;9845;137.0
9858;9837;104.34
9858;9846;287.24
9859;9845;121.44
9859;9834;112.84
9859;9860;141.14
9860;9859;141.14
9861;9829;277.93
9861;9865;115.49
9861;9865;60.05
9862;9875;47.15
9862;9871;14.22
9862;41411;362.66
9863;41411;75.38
9863;9747;38.08
9863;9744;27.64
9864;59998;204.8
9864;9866;37.85
9864;41548;28.25
9864;7517;223.2
9865;9866;19.54
9865;9861;60.05
9865;9861;115.49
9866;9865;19.54
9866;9864;37.85
9866;59999;287.87
9867;25633;2.97
9868;9872;56.18
9869;9873;62.1
9869;7514;62.54
9869;9870;216.21
9869;9868;139.22
9870;9874;59.99
9870;7515;64.28
9870;9871;231.26
9870;9869;216.21
9871;9870;231.26
9871;9862;14.22
9871;7516;81.52
9872;9873;144.44
9872;7506;61.96
9873;9876;59.72
9873;9869;62.1
9873;9874;215.52
9874;9877;60.45
9874;9870;59.99
9874;9875;219.63
9874;9873;215.52
9875;9874;219.63
9875;9878;59.02
9875;9862;47.15
9876;9711;59.08
9876;9873;59.72
9876;9877;215.2
9876;7506;154.85
9877;9880;60.65
9877;9874;60.45
9877;9876;215.2
9877;9878;206.33
9878;9877;206.33
9878;9875;59.02
9878;9909;64.91
9879;7507;89.97
9880;9882;61.24
9880;9877;60.65
9880;9711;215.82
9880;9909;193.16
9881;9883;60.4
9881;9711;59.18
9881;9882;214.16
9882;9884;58.1
9882;9880;61.24
9882;9881;214.16
9883;9885;58.74
9883;9881;60.4
9883;9884;213.71
9884;9886;59.88
9884;9882;58.1
9884;9707;178.02
9884;9883;213.71
9885;9888;61.2
9885;9883;58.74
9885;9886;213.44
9886;9884;59.88
9886;9721;60.22
9886;9887;187.42
9886;9885;213.44
9887;9708;65.93
9887;9707;58.33
9887;9886;187.42
9888;9889;59.03
9888;9885;61.2
9888;9721;214.99
9889;9888;59.03
9889;9712;351.91
9889;9890;239.9
9890;9912;244.09
9890;9721;65.33
9890;9709;219.06
9890;9889;239.9
9891;9892;17.46
9892;9891;17.46
9892;9908;31.21
9892;9907;198.19
9893;9898;31.55
9893;9900;159.23
9893;9902;34.44
9894;9895;13.98
9895;9897;34.09
9895;9894;13.98
9895;9896;147.82
9896;9898;40.36
9896;9897;131.71
9896;9895;147.82
9896;7507;55.36
9897;9899;33.11
9897;9895;34.09
9897;9896;131.71
9898;9899;147.1
9898;9896;40.36
9898;9893;31.55
9899;9900;32.09
9899;9897;33.11
9899;9898;147.1
9900;9901;34.19
9900;9899;32.09
9900;9893;159.23
9901;9903;32.64
9901;9900;34.19
9901;9902;162.21
9902;9901;162.21
9902;25716;50.18
9902;9893;34.44
9902;9904;33.13
9903;9905;31.34
9903;9901;32.64
9903;9904;162.14
9904;9903;162.14
9904;9906;33.32
9904;9902;33.13
9905;9907;33.48
9905;9903;31.34
9905;9906;160.64
9906;9905;160.64
9906;9904;33.32
9906;9908;32.7
9907;9905;33.48
9907;9908;161.86
9907;9892;198.19
9908;9907;161.86
9908;9906;32.7
9908;9892;31.21
9908;25715;51.55
9909;9830;61.47
9909;9880;193.16
9909;9878;64.91
9910;9911;100.46
9911;9914;60.55
9911;9832;85.06
9911;9910;100.46
9912;9890;244.09
9912;9722;244.48
9912;9913;72.66
9912;41547;26.55
9913;9914;75.57
9913;9915;235.85
9913;9912;72.66
9914;9911;60.55
9914;9913;75.57
9914;9835;167.91
9915;9913;235.85
9915;7495;68.89
9916;9956;222.38
9916;9713;101.4
9917;9956;129.26
9917;9969;96.61
9917;9968;100.65
9918;9919;299.23
9918;7498;97.7
9919;9918;299.23
9920;9958;55.32
9920;9844;64.0
9920;9922;113.25
9921;9958;238.12
9921;9927;99.36
9922;9971;86.48
9922;9923;216.54
9922;9920;113.25
9923;65034;167.18
9923;9930;89.3
9923;9922;216.54
9924;9929;99.25
9924;10030;546.29
9924;65034;217.92
9925;9718;76.79
9926;7496;13.37
9926;9921;39.08
9927;9957;221.74
9927;9959;98.35
9927;7497;14.95
9928;65034;85.43
9928;9961;99.02
9928;9929;218.11
9928;9930;167.16
9929;40939;53.78
9929;9928;218.11
9929;9924;99.25
9929;9962;95.59
9930;9928;167.16
9930;9971;218.7
9930;9931;96.78
9930;9923;89.3
9931;9932;99.08
9931;9930;96.78
9931;9961;165.58
9931;9967;180.36
9932;9933;98.24
9932;9931;99.08
9932;9964;167.08
9932;9963;177.62
9933;9945;99.32
9933;9932;98.24
9933;9720;163.37
9934;7524;162.84
9934;9935;91.11
9934;9938;103.01
9934;9719;164.09
9935;9934;91.11
9935;10063;12.2
9935;10067;85.72
9936;10047;17.3
9936;9937;93.89
9936;40940;46.81
9937;9946;96.58
9937;9938;164.88
9937;9936;93.89
9937;9719;107.06
9938;9934;103.01
9938;9945;96.45
9938;9949;217.61
9938;9937;164.88
9939;9952;222.66
9939;40783;87.2
9940;9941;188.46
9940;9942;97.19
9941;9940;188.46
9942;40541;233.9
9942;9712;97.42
9942;9943;14.56
9943;9939;96.92
9943;9942;14.56
9944;9948;97.02
9944;9949;99.11
9944;9953;169.96
9945;9938;96.45
9945;9933;99.32
9945;9944;219.52
9946;9720;100.9
9946;9937;96.58
9946;9945;162.94
9947;10040;25.42
9947;40941;40.53
9948;9944;97.02
9948;9966;40.02
9949;9952;170.78
9949;9938;217.61
9949;9950;106.26
9949;9944;99.11
9950;9949;106.26
9950;7524;56.29
9950;25718;28.52
9951;10068;50.0
9951;9952;108.61
9951;65934;65.13
9952;9939;222.66
9952;9949;170.78
9952;9953;100.11
9952;9951;108.61
9953;9954;97.66
9953;9952;100.11
9953;9943;220.57
9954;9956;100.34
9954;9953;97.66
9954;9968;129.02
9955;7498;256.05
9956;9917;129.26
9956;9916;222.38
9956;9960;95.19
9956;9954;100.34
9957;9971;166.58
9957;9927;221.74
9957;9958;96.92
9957;9960;99.25
9958;9844;36.4
9958;9957;96.92
9958;9920;55.32
9958;9921;238.12
9959;9960;222.68
9959;9916;96.69
9960;9957;99.25
9960;9956;95.19
9960;9969;128.96
9960;9959;222.68
9961;9928;99.02
9961;9964;95.92
9961;9962;217.19
9961;9931;165.58
9962;41360;30.43
9962;9961;217.19
9962;9929;95.59
9962;9965;100.52
9963;9932;177.62
9963;9967;97.57
9963;9966;99.19
9964;9961;95.92
9964;9720;98.01
9964;9932;167.08
9964;9965;214.81
9965;9962;100.52
9965;68936;64.08
9965;9964;214.81
9966;9963;99.19
9966;9933;179.09
9967;9963;97.57
9967;9931;180.36
9967;9970;38.12
9968;9917;100.65
9968;9948;41.31
9969;9917;96.61
9969;9970;39.71
9969;9960;128.96
9970;9971;98.76
9970;9967;38.12
9970;9969;39.71
9971;9930;218.7
9971;9957;166.58
9971;9922;86.48
9971;9970;98.76
9972;9973;147.06
9973;9972;147.06
9973;9975;96.2
9974;9975;183.94
9975;9974;183.94
9975;7459;57.06
9976;9977;181.1
9977;9976;181.1
9977;7458;88.62
9978;7458;187.39
9979;7458;12.95
9979;9980;80.57
9979;7457;118.3
9980;10413;149.49
9980;10412;111.08
9980;9979;80.57
9981;9982;13.08
9981;42069;176.36
9981;7452;81.62
9982;9981;13.08
9982;9979;93.84
9983;7455;94.41
9984;9985;130.44
9985;66349;63.77
9985;9984;130.44
9986;7463;42.22
9986;68848;16.92
9987;9710;27.28
